,score,text,token_review
461,1, 게 나라 냐 라는 문구로 대통령 됐는데 반문 합니다 게 나라 입 니까  지금 청와대 직원 골프 치고 접대 받을 때입 니까  서민 자영 업자 죽게 생겼는데 밖 뭐 합 니까  집안 다스리면서 사과 라도 국민 에게 해야지 청와대 광화문 나온다 했는데 어떻게 돼 갑 니까  거기 들어가면 나오기 싫나요  52시간 줄 여서 국민 삶 힝듭니 시간 줄이려면 그만큼 소득 뒷받침 될 때 해야 하는데 시간 줄인다고 국민 삶 나아지나요  정책 잘 되면 바꿀 생각 합시다 참으라는 말 버틸 수 있는 분 이나 하시고요 ,"['게', '나라', '냐', '라는', '문구로', '대통령', '됐는데', '반문', '합니다', '게', '나라', '입', '니까', '지금', '청와대', '직원', '골프', '치고', '접대', '받을', '때입', '니까', '서민', '자영', '업자', '죽게', '생겼는데', '밖', '뭐', '합', '니까', '집안', '다스리면서', '사과', '라도', '국민', '에게', '해야지', '청와대', '광화문', '나온다', '했는데', '어떻게', '돼', '갑', '니까', '거기', '들어가면', '나오기', '싫나요', '52시간', '줄', '여서', '국민', '삶', '힝듭', '니', '시간', '줄이려면', '그만큼', '소득', '뒷받침', '될', '때', '해야', '하는데', '시간', '줄인다고', '국민', '삶', '나아지나요', '정책', '잘', '되면', '바꿀', '생각', '합시다', '참으라는', '말', '버틸', '수', '있는', '분', '이나', '하시고요']"
462,0, 45천 원 커피 값 더 부담 됨  동네 조그만 커피숍 점심 할인 행사 하 1500 원하는 아메 사 마심  김밥 줄 보다 비싼 커피 마시러 슴벅 엔 늘 바글 거리 거 보면 돈 잘 버나 보다 생각 들던데  ,"['45천', '원', '커피', '값', '더', '부담', '됨', '동네', '조그만', '커피숍', '점심', '할인', '행사', '하', '1500', '원하는', '아메', '사', '마심', '김밥', '줄', '보다', '비싼', '커피', '마시러', '슴벅', '엔', '늘', '바글', '거리', '거', '보면', '돈', '잘', '버', '나', '보다', '생각', '들던데']"
463,1, 편의점 주인 입니다 물가 오르고 금리 올라서 12월 까지만 폐업 문 닫습니다 게 2017년 재앙 들어와서 그렇습니다 재앙 중 젤 최악 재앙 문  재  앙  입니다  ,"['편의점', '주인', '입니다', '물가', '오르고', '금리', '올라서', '12월', '까지만', '폐업', '문', '닫습니다', '게', '2017년', '재앙', '들어와서', '그렇습니다', '재앙', '중', '젤', '최악', '재앙', '문', '재', '앙', '입니다']"
464,1, 대학 4 학년 27 살 수료 생 인데  문재인 뽑았다  요즘 취업 준비 하면서 아르바이트 구 싶어도 새끼 최저임금 30 올려서 아르바이트 자리 없어도 너무 없음  알바 X  알다 천 X 매일 모니터링 하는데 편의점 알바 조차 올라오며  맨날 공고 올라오는 건 콜센터 계약 직  택배 허브 밖에 없음  동네 상가 봐도 알바 쓰고 사장 직접 운영 게 현실  20 대 또래 대학생 문재인 존나 싫어함  박근혜 땐 아르바이트 자리 라도 있었지만 문재인 아르바이트 자리 없애고 선후배 간 밥 사주는 함 정도 대학 캠퍼스 더 삭막하게 만들었음  요즘 선배 후배 눈치 봅니다  ,"['대학', '4', '학년', '27', '살', '수료', '생', '인데', '문재인', '뽑았다', '요즘', '취업', '준비', '하면서', '아르바이트', '구', '싶어도', '새끼', '최저임금', '30', '올려서', '아르바이트', '자리', '없어도', '너무', '없음', '알바', 'X', '알다', '천', 'X', '매일', '모니터링', '하는데', '편의점', '알바', '조차', '올라오며', '맨날', '공고', '올라오는', '건', '콜센터', '계약', '직', '택배', '허브', '밖에', '없음', '동네', '상가', '봐도', '알바', '쓰고', '사장', '직접', '운영', '게', '현실', '20', '대', '또래', '대학생', '문재인', '존나', '싫어함', '박근혜', '땐', '아르바이트', '자리', '라도', '있었지만', '문재인', '아르바이트', '자리', '없애고', '선후배', '간', '밥', '사주는', '함', '정도', '대학', '캠퍼스', '더', '삭막하게', '만들었음', '요즘', '선배', '후배', '눈치', '봅니다']"
465,0,만 원 천 원 같다  ,"['만', '원', '천', '원', '같다']"
466,1, 이명 박근혜 시절 에는 이렇게 물가 오르지 않았다  집값 안정 되었었고  4 대 강 보 만들고  최 순 실 조언 듣고 침실 정치 했다고 해도 문 재원 놈 보다는 나았다  대체 무능하기 짝 없는 놈 왜 애써 이룬 촛불 혁명 수혜자 인 대통령 되어야 했냐  ,"['이명', '박근혜', '시절', '에는', '이렇게', '물가', '오르지', '않았다', '집값', '안정', '되었었고', '4', '대', '강', '보', '만들고', '최', '순', '실', '조언', '듣고', '침실', '정치', '했다고', '해도', '문', '재원', '놈', '보다는', '나았다', '대체', '무능하기', '짝', '없는', '놈', '왜', '애써', '이룬', '촛불', '혁명', '수혜자', '인', '대통령', '되어야', '했냐']"
467,1, 아직 시작 했는데 벌써 징징대면 어떡해  너희 지금 백 팩 메고 다니지  거기 5만 원 권 패 가득 채우고 가서 떡볶이 1 인분 먹는 시대 올 수도 있어  베네수엘라 봤냐  물 재앙 추구 나라 베네수엘라 잖아 ,"['아직', '시작', '했는데', '벌써', '징징대면', '어떡해', '너희', '지금', '백', '팩', '메고', '다니지', '거기', '5만', '원', '권', '패', '가득', '채우고', '가서', '떡볶이', '1', '인분', '먹는', '시대', '올', '수도', '있어', '베네수엘라', '봤냐', '물', '재앙', '추구', '나라', '베네수엘라', '잖아']"
468,1, 박근혜 때 담뱃값 하나 올려도 지랄 발광 하더니 문재인 전부 올려도 조용한 개돼지 레밍 ,"['박근혜', '때', '담뱃값', '하나', '올려도', '지랄', '발광', '하더니', '문재인', '전부', '올려도', '조용한', '개돼지', '레밍']"
469,0, 외식 원래 비쌌다 외식 넘나 자주 시대 된 거지 옛날 엔 월급 날 돼야 치킨 시켜 먹고 졸업 해야 짜장면 먹고 그랬지 ,"['외식', '원래', '비쌌다', '외식', '넘나', '자주', '시대', '된', '거지', '옛날', '엔', '월급', '날', '돼야', '치킨', '시켜', '먹고', '졸업', '해야', '짜장면', '먹고', '그랬지']"
470,0, 급여 올 리기 보단 물가 잡았어야 했다고 본다  한국 물가 비싼 나라 중 상위 인 건 알고는 있는 건지  ,"['급여', '올', '리기', '보단', '물가', '잡았어야', '했다고', '본다', '한국', '물가', '비싼', '나라', '중', '상위', '인', '건', '알고는', '있는', '건지']"
471,1, 참 웃긴 게 주위 문 파 10 1 안되는데 지지율 50 이네  ,"['참', '웃긴', '게', '주위', '문', '파', '10', '1', '안되는데', '지지율', '50', '이네']"
472,1, 독일 보다 한국 생활 물가 더 비쌈 최악 정권 ,"['독일', '보다', '한국', '생활', '물가', '더', '비쌈', '최악', '정권']"
473,0, 박 그네 탄핵 당할 때 좋다고 서비스 안주 돌리던 집 지금 문 닫았다  ㅋㅋㅋㅋ ,"['박', '그네', '탄핵', '당할', '때', '좋다고', '서비스', '안주', '돌리던', '집', '지금', '문', '닫았다', 'ㅋㅋㅋㅋ']"
474,0, 며칠 전 ㄷㄷㅁ ㅇㄱㄸㅂㅇ 17000원 인가 18000원 시켜 먹었는데 먹으면서 과연 내 떡볶이 하나 2만 원 되는 돈 먹을만한 가치 있을까 생각 들더군  뒤론 시켜 먹음  그냥 정 먹고 싶으면 길거리 떡볶이 일 인분 사 먹음  ,"['며칠', '전', 'ㄷㄷㅁ', 'ㅇㄱㄸㅂㅇ', '17000원', '인가', '18000원', '시켜', '먹었는데', '먹으면서', '과연', '내', '떡볶이', '하나', '2만', '원', '되는', '돈', '먹을만한', '가치', '있을까', '생각', '들더군', '뒤론', '시켜', '먹음', '그냥', '정', '먹고', '싶으면', '길거리', '떡볶이', '일', '인분', '사', '먹음']"
475,0, 이렇게 살기 힘든 건 40 평생 처음 이네  ,"['이렇게', '살기', '힘든', '건', '40', '평생', '처음', '이네']"
476,0, 대체 맨날 해외 다니는 모르겠습니다  대한민국 국민 그저 더 친근한 대통령 과 소통 하며 내실을 함께 다지 기를 원하는데  왜 당신 혼자 해외 누비 며 북한 이나 해외 교민 과의 만남 에만 관심 가지 십 니까  당신 대한민국 대통령 입 니까 아니면 UN 직원 입 니까  대체 왜 이러시나요  이러다 정말 나라 경제 망하는 거 한순간 입니다  제발 정신 차려주세요  ,"['대체', '맨날', '해외', '다니는', '모르겠습니다', '대한민국', '국민', '그저', '더', '친근한', '대통령', '과', '소통', '하며', '내실을', '함께', '다지', '기를', '원하는데', '왜', '당신', '혼자', '해외', '누비', '며', '북한', '이나', '해외', '교민', '과의', '만남', '에만', '관심', '가지', '십', '니까', '당신', '대한민국', '대통령', '입', '니까', '아니면', 'UN', '직원', '입', '니까', '대체', '왜', '이러시나요', '이러다', '정말', '나라', '경제', '망하는', '거', '한순간', '입니다', '제발', '정신', '차려주세요']"
477,0, 물가 오르는데  국민 살겠다고 하는데  인천공항 연일 인파 가득 차고  ,"['물가', '오르는데', '국민', '살겠다고', '하는데', '인천공항', '연일', '인파', '가득', '차고']"
478,0, 말 그대로 뼛속 까지 보수  대선 때 문제 인 지지 하진 했지만 당선 된 뒤 마음속 응원 하며 잘 하길 바랐지만 불안한 마음 싹 가시진 아니 했다  그러나 불안감 현실 닥쳐온 지금 문제 인 지지자 생각 조금 변하지 않는 현실 더 불안한 무엇 일까  적폐  수십 년 간 쌓여 온 보다 일 년 동안 쌓인 폐가 더 많아 보이는 건 혼자 생각 인가  ,"['말', '그대로', '뼛속', '까지', '보수', '대선', '때', '문제', '인', '지지', '하진', '했지만', '당선', '된', '뒤', '마음속', '응원', '하며', '잘', '하길', '바랐지만', '불안한', '마음', '싹', '가시진', '아니', '했다', '그러나', '불안감', '현실', '닥쳐온', '지금', '문제', '인', '지지자', '생각', '조금', '변하지', '않는', '현실', '더', '불안한', '무엇', '일까', '적폐', '수십', '년', '간', '쌓여', '온', '보다', '일', '년', '동안', '쌓인', '폐가', '더', '많아', '보이는', '건', '혼자', '생각', '인가']"
479,0, 호들갑  기준금리 45 정도 적정 금리 라고 생각 한다  은행 돈 부동산 투기 문제 아닌가  옛날 10 넘는 금리 때 엄청난 경제 성장했었다 ,"['호들갑', '기준금리', '45', '정도', '적정', '금리', '라고', '생각', '한다', '은행', '돈', '부동산', '투기', '문제', '아닌가', '옛날', '10', '넘는', '금리', '때', '엄청난', '경제', '성장했었다']"
480,1, 2015년 금리 인하 할 때 어떤 배경 있었는지  말 하니  기러기  후 과로 우리 경제 와 가계 얼마나 큰 후 폭풍 있었는지  ㅊ ㆍ 디 경 환 이라고 왜 말 해  ,"['2015년', '금리', '인하', '할', '때', '어떤', '배경', '있었는지', '말', '하니', '기러기', '후', '과로', '우리', '경제', '와', '가계', '얼마나', '큰', '후', '폭풍', '있었는지', 'ㅊ', 'ㆍ', '디', '경', '환', '이라고', '왜', '말', '해']"
481,0, 주 열 뭐 했냐  아파트 개 폭등   ,"['주', '열', '뭐', '했냐', '아파트', '개', '폭등']"
482,0, 4년 간 성적 인 금리정책 유지 했지만 실물 경제 경 기부 양 에는 별 효과 없었고 부동산 투기 부추겼다고 봅니다  금리 은행권 떨어져 나온 돈 부동산 시장 에만 몰려서 투기 부추겼지요  그래도 계속 금리 고집 무책임해 보입니다  ,"['4년', '간', '성적', '인', '금리정책', '유지', '했지만', '실물', '경제', '경', '기부', '양', '에는', '별', '효과', '없었고', '부동산', '투기', '부추겼다고', '봅니다', '금리', '은행권', '떨어져', '나온', '돈', '부동산', '시장', '에만', '몰려서', '투기', '부추겼지요', '그래도', '계속', '금리', '고집', '무책임해', '보입니다']"
483,0, 이제 금리 올려서 부동산 거품 없애야 무 주택 자 와 젊은이 희망 가진다  그러냐  ,"['이제', '금리', '올려서', '부동산', '거품', '없애야', '무', '주택', '자', '와', '젊은이', '희망', '가진다', '그러냐']"
484,0, 집 없는 서민 이나 채 밖에 없는 서민 집값 급등 하면 임대료 내 집 마련 비용 올라가기 때문 대부분 가계 경제 타격 크게 받습니다  실질 구매력 줄어 듭 니  반면 집값 오르면 2 채 이상 수 십 채 씩 가진 부동산 자산 가만 불로소득 얻지 요  경기 부양 효과 없는 성적 인 초 금리 정책 부동산 투기 조장 이란 부작용 키웁니다  금리 인상 가속 화해서 부동산 투기 안된다는 신호 시장 줘야 합니다  ,"['집', '없는', '서민', '이나', '채', '밖에', '없는', '서민', '집값', '급등', '하면', '임대료', '내', '집', '마련', '비용', '올라가기', '때문', '대부분', '가계', '경제', '타격', '크게', '받습니다', '실질', '구매력', '줄어', '듭', '니', '반면', '집값', '오르면', '2', '채', '이상', '수', '십', '채', '씩', '가진', '부동산', '자산', '가만', '불로소득', '얻지', '요', '경기', '부양', '효과', '없는', '성적', '인', '초', '금리', '정책', '부동산', '투기', '조장', '이란', '부작용', '키웁니다', '금리', '인상', '가속', '화해서', '부동산', '투기', '안된다는', '신호', '시장', '줘야', '합니다']"
485,0, 경 기부 양한다면서 4년 간 성적 인 초 금리 정책 유지 했지만 실물 경제 더 악화 되고 있습니다  한국 경제 부진한 것 금리 높아서 그런 것 아니라 한국 기업 원가 경쟁력 잃고 내 수도 부진하기 때문 입니다  기업 경쟁력 떨어진 원인 조선 이나 자동차 산업 등 보듯 중국 등 경쟁 국 보다 3 배 비싼 억대 귀족 노조 인건비 때문 기업 경쟁력 떨어졌기 때문 이지 금리 때문 아닙니다  그런데도 쓸데없이 장기간 금리 고집 하면서 경기 부양 효과 없고 부동산 투기 부추겨서 서민 더 살기 어렵게 만들지요 ,"['경', '기부', '양한다면서', '4년', '간', '성적', '인', '초', '금리', '정책', '유지', '했지만', '실물', '경제', '더', '악화', '되고', '있습니다', '한국', '경제', '부진한', '것', '금리', '높아서', '그런', '것', '아니라', '한국', '기업', '원가', '경쟁력', '잃고', '내', '수도', '부진하기', '때문', '입니다', '기업', '경쟁력', '떨어진', '원인', '조선', '이나', '자동차', '산업', '등', '보듯', '중국', '등', '경쟁', '국', '보다', '3', '배', '비싼', '억대', '귀족', '노조', '인건비', '때문', '기업', '경쟁력', '떨어졌기', '때문', '이지', '금리', '때문', '아닙니다', '그런데도', '쓸데없이', '장기간', '금리', '고집', '하면서', '경기', '부양', '효과', '없고', '부동산', '투기', '부추겨서', '서민', '더', '살기', '어렵게', '만들지요']"
